Isotope,Energy (keV),XS (mb),Info
189Os,66.54,31.4307,"(n,n') XS"
189Os,280.46999999999997,9.54159,"(n,n') XS"
189Os,219.39000000000001,6.95734,"(n,n') XS"
189Os,346.87,6.48377,"(n,n') XS"
189Os,216.66,4.58829,"(n,n') XS"
189Os,245.10000000000002,3.29327,"(n,n') XS"
189Os,69.54,2.75202,"(n,n') XS"
189Os,233.57,2.60454,"(n,n') XS"
189Os,296.23,2.28964,"(n,n') XS"
189Os,197.39000000000001,2.16187,"(n,n') XS"
189Os,465.34,1.912,"(n,n') XS"
189Os,375.51,1.857,"(n,n') XS"
189Os,244.9,1.76377,"(n,n') XS"
189Os,185.85,1.57404,"(n,n') XS"
189Os,397.11999999999995,1.54685,"(n,n') XS"
189Os,634.1999999999999,1.51585,"(n,n') XS"
189Os,667.4,1.35641,"(n,n') XS"
189Os,397.03,1.2508,"(n,n') XS"
189Os,378.24,1.2441,"(n,n') XS"
189Os,149.85000000000002,1.18285,"(n,n') XS"
189Os,411.21000000000004,1.08798,"(n,n') XS"
189Os,531.54,1.03393,"(n,n') XS"
189Os,147.13000000000002,1.0232,"(n,n') XS"
189Os,59.07,0.983414,"(n,n') XS"
189Os,438.56,0.805431,"(n,n') XS"
189Os,118.47,0.803177,"(n,n') XS"
189Os,270.52,0.80149,"(n,n') XS"
189Os,227.56,0.765103,"(n,n') XS"
189Os,188.57999999999998,0.757008,"(n,n') XS"
189Os,36.18,0.747558,"(n,n') XS"
189Os,427.92999999999995,0.711798,"(n,n') XS"
189Os,138.32,0.651139,"(n,n') XS"
189Os,280.6,0.650402,"(n,n') XS"
189Os,676.5,0.627562,"(n,n') XS"
189Os,581.25,0.627562,"(n,n') XS"
189Os,164.03,0.61747,"(n,n') XS"
189Os,343.46999999999997,0.603127,"(n,n') XS"
189Os,452.73999999999995,0.555708,"(n,n') XS"
189Os,454.78000000000003,0.533853,"(n,n') XS"
189Os,132.20000000000002,0.526686,"(n,n') XS"
189Os,462.61,0.412159,"(n,n') XS"
189Os,521.1700000000001,0.411894,"(n,n') XS"
189Os,152.01000000000002,0.386718,"(n,n') XS"
189Os,224.83,0.382513,"(n,n') XS"
189Os,297.97,0.33091,"(n,n') XS"
189Os,563.45,0.323852,"(n,n') XS"
189Os,413.41,0.304759,"(n,n') XS"
189Os,95.25,0.299957,"(n,n') XS"
189Os,275.92,0.289807,"(n,n') XS"
190Os,186.72,318.638,"(n,n') XS"
190Os,361.14000000000004,138.234,"(n,n') XS"
190Os,502.53000000000003,68.0103,"(n,n') XS"
190Os,569.3000000000001,31.5566,"(n,n') XS"
190Os,557.98,27.3622,"(n,n') XS"
190Os,616.09,25.4521,"(n,n') XS"
190Os,371.26,20.2478,"(n,n') XS"
190Os,397.39000000000004,15.8083,"(n,n') XS"
190Os,407.52,11.0657,"(n,n') XS"
190Os,605.21,10.1985,"(n,n') XS"
190Os,447.84000000000003,9.66351,"(n,n') XS"
190Os,518.83,8.31384,"(n,n') XS"
190Os,407.16999999999996,5.81312,"(n,n') XS"
190Os,768.6500000000001,5.53353,"(n,n') XS"
190Os,558.7299999999999,5.22657,"(n,n') XS"
190Os,223.81,5.21028,"(n,n') XS"
190Os,829.02,4.73791,"(n,n') XS"
190Os,630.98,4.35826,"(n,n') XS"
190Os,656.01,4.34884,"(n,n') XS"
190Os,1195.68,3.78229,"(n,n') XS"
190Os,431.63,3.31556,"(n,n') XS"
190Os,490.75,3.06782,"(n,n') XS"
190Os,1492.78,2.72671,"(n,n') XS"
190Os,928.0,2.71366,"(n,n') XS"
190Os,198.04,2.27192,"(n,n') XS"
190Os,282.93,1.9632,"(n,n') XS"
190Os,1326.8999999999999,1.8924,"(n,n') XS"
190Os,926.35,1.66222,"(n,n') XS"
190Os,1114.72,1.54655,"(n,n') XS"
190Os,1383.58,1.46738,"(n,n') XS"
190Os,1139.3500000000001,1.44057,"(n,n') XS"
190Os,839.15,1.42132,"(n,n') XS"
190Os,423.82,1.41355,"(n,n') XS"
190Os,1117.6999999999998,1.30235,"(n,n') XS"
190Os,208.17,1.29372,"(n,n') XS"
190Os,1488.96,1.18506,"(n,n') XS"
190Os,690.1,1.16575,"(n,n') XS"
190Os,1429.25,1.14722,"(n,n') XS"
190Os,1249.1000000000001,0.974692,"(n,n') XS"
190Os,358.70000000000005,0.949864,"(n,n') XS"
190Os,1615.9699999999998,0.837503,"(n,n') XS"
190Os,725.0600000000001,0.777372,"(n,n') XS"
190Os,182.04000000000002,0.698157,"(n,n') XS"
190Os,877.8399999999999,0.662798,"(n,n') XS"
190Os,196.88,0.658675,"(n,n') XS"
190Os,199.35,0.616435,"(n,n') XS"
190Os,1200.28,0.615853,"(n,n') XS"
190Os,1482.0,0.6146,"(n,n') XS"
190Os,1057.99,0.596614,"(n,n') XS"
190Os,1011.0600000000001,0.58181,"(n,n') XS"
191Ir,419.84,57.7313,"(n,n') XS"
191Ir,385.35,25.7977,"(n,n') XS"
191Ir,219.65,18.5993,"(n,n') XS"
191Ir,343.22999999999996,16.2005,"(n,n') XS"
191Ir,373.2,15.7073,"(n,n') XS"
191Ir,129.41,14.0709,"(n,n') XS"
191Ir,213.82000000000002,10.3207,"(n,n') XS"
191Ir,442.71,9.60958,"(n,n') XS"
191Ir,645.3,9.37946,"(n,n') XS"
191Ir,482.70000000000005,7.23577,"(n,n') XS"
191Ir,488.74,6.996,"(n,n') XS"
191Ir,263.05,5.71562,"(n,n') XS"
191Ir,265.09,4.81932,"(n,n') XS"
191Ir,300.4,4.74725,"(n,n') XS"
191Ir,267.96,3.89448,"(n,n') XS"
191Ir,538.85,3.63646,"(n,n') XS"
191Ir,375.03999999999996,3.41629,"(n,n') XS"
191Ir,556.69,3.41153,"(n,n') XS"
191Ir,481.87,2.99546,"(n,n') XS"
191Ir,172.2,2.87474,"(n,n') XS"
191Ir,351.15000000000003,2.84599,"(n,n') XS"
191Ir,160.89999999999998,2.8129,"(n,n') XS"
191Ir,460.72999999999996,2.78888,"(n,n') XS"
191Ir,534.42,2.6643,"(n,n') XS"
191Ir,686.1,2.59263,"(n,n') XS"
191Ir,329.36,2.47648,"(n,n') XS"
191Ir,307.75,2.17508,"(n,n') XS"
191Ir,409.44000000000005,1.99985,"(n,n') XS"
191Ir,96.53,1.90567,"(n,n') XS"
191Ir,82.41999999999999,1.84194,"(n,n') XS"
191Ir,208.92,1.6203,"(n,n') XS"
191Ir,359.9,1.46574,"(n,n') XS"
191Ir,798.3900000000001,1.46281,"(n,n') XS"
191Ir,325.18,1.40669,"(n,n') XS"
191Ir,388.95000000000005,1.40203,"(n,n') XS"
191Ir,159.38,1.39829,"(n,n') XS"
191Ir,425.19,1.38762,"(n,n') XS"
191Ir,268.73,1.3796,"(n,n') XS"
191Ir,695.69,1.36148,"(n,n') XS"
191Ir,587.9499999999999,1.28385,"(n,n') XS"
191Ir,468.65000000000003,1.28243,"(n,n') XS"
191Ir,624.07,1.15826,"(n,n') XS"
191Ir,408.84999999999997,1.01591,"(n,n') XS"
191Ir,747.79,1.01173,"(n,n') XS"
191Ir,244.72,0.885912,"(n,n') XS"
191Ir,528.1400000000001,0.867376,"(n,n') XS"
191Ir,456.43,0.843441,"(n,n') XS"
191Ir,152.98000000000002,0.815756,"(n,n') XS"
191Ir,140.89,0.792584,"(n,n') XS"
191Ir,374.71999999999997,0.73131,"(n,n') XS"
192Os,205.79,253.189,"(n,n') XS"
192Os,374.49,87.9473,"(n,n') XS"
192Os,508.95,44.6167,"(n,n') XS"
192Os,489.06,38.9168,"(n,n') XS"
192Os,484.58,37.1182,"(n,n') XS"
192Os,283.27000000000004,23.623,"(n,n') XS"
192Os,420.53000000000003,20.7574,"(n,n') XS"
192Os,453.15,19.4424,"(n,n') XS"
192Os,619.1600000000001,19.425,"(n,n') XS"
192Os,580.48,10.4967,"(n,n') XS"
192Os,569.39,10.3925,"(n,n') XS"
192Os,555.75,8.38362,"(n,n') XS"
192Os,379.17,7.24278,"(n,n') XS"
192Os,852.1,5.98266,"(n,n') XS"
192Os,329.31,5.93638,"(n,n') XS"
192Os,271.61999999999995,5.86445,"(n,n') XS"
192Os,201.31,5.46965,"(n,n') XS"
192Os,452.42,4.55221,"(n,n') XS"
192Os,967.54,4.32055,"(n,n') XS"
192Os,563.24,3.69299,"(n,n') XS"
192Os,292.47,2.73188,"(n,n') XS"
192Os,735.61,2.09727,"(n,n') XS"
192Os,1204.07,2.09057,"(n,n') XS"
192Os,575.66,2.08581,"(n,n') XS"
192Os,431.57,2.03393,"(n,n') XS"
192Os,283.18,1.75182,"(n,n') XS"
192Os,1123.81,1.72949,"(n,n') XS"
192Os,1135.37,1.68801,"(n,n') XS"
192Os,437.14,1.63342,"(n,n') XS"
192Os,703.8,1.59837,"(n,n') XS"
192Os,1043.42,1.58019,"(n,n') XS"
192Os,863.75,1.57441,"(n,n') XS"
192Os,638.4499999999999,1.45365,"(n,n') XS"
192Os,1318.65,1.36123,"(n,n') XS"
192Os,417.08,1.26356,"(n,n') XS"
192Os,370.47999999999996,1.25929,"(n,n') XS"
192Os,719.49,1.15,"(n,n') XS"
192Os,250.58999999999997,1.10861,"(n,n') XS"
192Os,870.03,0.94042,"(n,n') XS"
192Os,885.06,0.922132,"(n,n') XS"
192Os,1244.52,0.921699,"(n,n') XS"
192Os,219.44,0.89686,"(n,n') XS"
192Os,1407.0800000000002,0.864777,"(n,n') XS"
192Os,921.72,0.833221,"(n,n') XS"
192Os,650.79,0.765933,"(n,n') XS"
192Os,901.38,0.720557,"(n,n') XS"
192Os,829.5799999999999,0.710643,"(n,n') XS"
192Os,540.72,0.705335,"(n,n') XS"
192Os,671.64,0.701117,"(n,n') XS"
192Os,219.22,0.684975,"(n,n') XS"
193Ir,398.75,55.4797,"(n,n') XS"
193Ir,357.77,30.847,"(n,n') XS"
193Ir,218.82999999999998,26.8383,"(n,n') XS"
193Ir,219.16,25.3067,"(n,n') XS"
193Ir,138.94,24.5308,"(n,n') XS"
193Ir,389.15,20.0045,"(n,n') XS"
193Ir,361.86,16.8302,"(n,n') XS"
193Ir,460.53,16.0413,"(n,n') XS"
193Ir,181.79000000000002,12.6242,"(n,n') XS"
193Ir,73.05,10.0289,"(n,n') XS"
193Ir,288.81,8.7694,"(n,n') XS"
193Ir,382.97999999999996,8.76887,"(n,n') XS"
193Ir,264.01000000000005,7.8003,"(n,n') XS"
193Ir,321.59,5.17656,"(n,n') XS"
193Ir,387.49,5.09917,"(n,n') XS"
193Ir,280.46999999999997,5.09146,"(n,n') XS"
193Ir,483.17,4.91506,"(n,n') XS"
193Ir,298.83,3.92802,"(n,n') XS"
193Ir,482.04999999999995,3.66124,"(n,n') XS"
193Ir,748.6800000000001,3.40966,"(n,n') XS"
193Ir,269.49,3.38297,"(n,n') XS"
193Ir,499.26,3.05337,"(n,n') XS"
193Ir,377.47,2.8728,"(n,n') XS"
193Ir,559.3000000000001,2.75971,"(n,n') XS"
193Ir,620.99,2.7456,"(n,n') XS"
193Ir,477.06,2.41342,"(n,n') XS"
193Ir,533.5,2.40212,"(n,n') XS"
193Ir,336.34999999999997,1.83882,"(n,n') XS"
193Ir,234.6,1.7402,"(n,n') XS"
193Ir,752.66,1.35317,"(n,n') XS"
193Ir,440.97999999999996,1.17844,"(n,n') XS"
193Ir,848.93,1.1357,"(n,n') XS"
193Ir,667.96,1.12512,"(n,n') XS"
193Ir,534.5,0.95005,"(n,n') XS"
193Ir,335.1,0.946677,"(n,n') XS"
193Ir,420.36,0.924445,"(n,n') XS"
193Ir,142.15,0.836642,"(n,n') XS"
193Ir,164.16,0.833046,"(n,n') XS"
193Ir,177.98,0.810807,"(n,n') XS"
193Ir,322.51,0.808462,"(n,n') XS"
193Ir,154.56,0.698051,"(n,n') XS"
193Ir,515.07,0.696207,"(n,n') XS"
193Ir,557.45,0.629153,"(n,n') XS"
193Ir,370.34,0.617539,"(n,n') XS"
193Ir,392.52,0.61349,"(n,n') XS"
193Ir,180.07000000000002,0.600985,"(n,n') XS"
193Ir,449.13,0.596274,"(n,n') XS"
193Ir,251.64,0.587995,"(n,n') XS"
193Ir,753.33,0.541358,"(n,n') XS"
193Ir,874.29,0.527535,"(n,n') XS"
194Pt,328.46,360.294,"(n,n') XS"
194Pt,482.8,166.657,"(n,n') XS"
194Pt,562.48,89.3839,"(n,n') XS"
194Pt,293.54,59.123,"(n,n') XS"
194Pt,300.75,36.0432,"(n,n') XS"
194Pt,600.54,29.9428,"(n,n') XS"
194Pt,111.25999999999999,15.2211,"(n,n') XS"
194Pt,607.48,12.9108,"(n,n') XS"
194Pt,575.9,12.7359,"(n,n') XS"
194Pt,1104.06,10.0903,"(n,n') XS"
194Pt,670.0500000000001,8.98723,"(n,n') XS"
194Pt,622.0,8.09199,"(n,n') XS"
194Pt,409.75,7.47582,"(n,n') XS"
194Pt,499.61,6.89773,"(n,n') XS"
194Pt,594.29,6.63356,"(n,n') XS"
194Pt,621.25,3.93637,"(n,n') XS"
194Pt,1802.6299999999999,3.09528,"(n,n') XS"
194Pt,1183.5,2.5753,"(n,n') XS"
194Pt,418.21999999999997,1.85881,"(n,n') XS"
194Pt,1255.5400000000002,1.83813,"(n,n') XS"
194Pt,1584.0,1.83813,"(n,n') XS"
194Pt,304.81,1.82618,"(n,n') XS"
194Pt,1342.16,1.81996,"(n,n') XS"
194Pt,1289.0,1.74732,"(n,n') XS"
194Pt,1582.54,1.74732,"(n,n') XS"
194Pt,203.04,1.61483,"(n,n') XS"
194Pt,1093.9,1.58622,"(n,n') XS"
194Pt,901.0200000000001,1.57512,"(n,n') XS"
194Pt,1622.19,1.32578,"(n,n') XS"
194Pt,1048.6200000000001,1.23756,"(n,n') XS"
194Pt,1529.0,1.16292,"(n,n') XS"
194Pt,1200.54,1.16292,"(n,n') XS"
194Pt,589.21,1.1408,"(n,n') XS"
194Pt,455.79999999999995,1.13864,"(n,n') XS"
194Pt,1000.1800000000001,1.12684,"(n,n') XS"
194Pt,144.26,1.07273,"(n,n') XS"
194Pt,1293.72,0.994459,"(n,n') XS"
194Pt,1468.89,0.989087,"(n,n') XS"
194Pt,947.25,0.914815,"(n,n') XS"
194Pt,371.35,0.914815,"(n,n') XS"
194Pt,893.88,0.89137,"(n,n') XS"
194Pt,810.52,0.817395,"(n,n') XS"
194Pt,1194.63,0.757601,"(n,n') XS"
194Pt,814.5799999999999,0.730521,"(n,n') XS"
194Pt,1150.77,0.712606,"(n,n') XS"
194Pt,304.65999999999997,0.650595,"(n,n') XS"
194Pt,645.1700000000001,0.645261,"(n,n') XS"
194Pt,363.58000000000004,0.602662,"(n,n') XS"
194Pt,1565.2299999999998,0.563201,"(n,n') XS"
194Pt,1156.56,0.534691,"(n,n') XS"
195Pt,172.7,47.418,"(n,n') XS"
195Pt,290.28,33.7244,"(n,n') XS"
195Pt,419.70000000000005,30.7789,"(n,n') XS"
195Pt,211.4,22.182,"(n,n') XS"
195Pt,98.88,14.5337,"(n,n') XS"
195Pt,259.38,13.4906,"(n,n') XS"
195Pt,181.63000000000002,10.1709,"(n,n') XS"
195Pt,433.03000000000003,8.9585,"(n,n') XS"
195Pt,427.83,5.12065,"(n,n') XS"
195Pt,793.0,5.03584,"(n,n') XS"
195Pt,320.82,5.01578,"(n,n') XS"
195Pt,409.21999999999997,3.41006,"(n,n') XS"
195Pt,299.73,3.41006,"(n,n') XS"
195Pt,547.27,3.26931,"(n,n') XS"
195Pt,197.48,3.1699,"(n,n') XS"
195Pt,373.45,3.14616,"(n,n') XS"
195Pt,149.89,3.0357,"(n,n') XS"
195Pt,664.2,2.65391,"(n,n') XS"
195Pt,438.73,2.60765,"(n,n') XS"
195Pt,544.2,2.03844,"(n,n') XS"
195Pt,632.1,1.55883,"(n,n') XS"
195Pt,123.34,1.44954,"(n,n') XS"
195Pt,129.78,1.32235,"(n,n') XS"
195Pt,739.5500000000001,1.30871,"(n,n') XS"
195Pt,199.53,1.17076,"(n,n') XS"
195Pt,445.32,1.15793,"(n,n') XS"
195Pt,566.2700000000001,1.14714,"(n,n') XS"
195Pt,666.92,1.14714,"(n,n') XS"
195Pt,30.900000000000002,1.08422,"(n,n') XS"
195Pt,356.32000000000005,1.03588,"(n,n') XS"
195Pt,409.2,1.02034,"(n,n') XS"
195Pt,537.32,0.973217,"(n,n') XS"
195Pt,306.14000000000004,0.913609,"(n,n') XS"
195Pt,389.16,0.910627,"(n,n') XS"
195Pt,378.3,0.887815,"(n,n') XS"
195Pt,401.32,0.849382,"(n,n') XS"
195Pt,456.03,0.840621,"(n,n') XS"
195Pt,323.54,0.797298,"(n,n') XS"
195Pt,524.85,0.713598,"(n,n') XS"
195Pt,222.22,0.710282,"(n,n') XS"
195Pt,590.9,0.697551,"(n,n') XS"
195Pt,239.27,0.697164,"(n,n') XS"
195Pt,368.67,0.64179,"(n,n') XS"
195Pt,100.63999999999999,0.573659,"(n,n') XS"
195Pt,495.77,0.548105,"(n,n') XS"
195Pt,395.07,0.513752,"(n,n') XS"
195Pt,255.67000000000002,0.486941,"(n,n') XS"
195Pt,215.93,0.486937,"(n,n') XS"
195Pt,325.41999999999996,0.435202,"(n,n') XS"
195Pt,243.79999999999998,0.435021,"(n,n') XS"
196Pt,355.68,341.403,"(n,n') XS"
196Pt,521.18,171.173,"(n,n') XS"
196Pt,393.34999999999997,100.873,"(n,n') XS"
196Pt,333.01,49.688,"(n,n') XS"
196Pt,447.09,30.5247,"(n,n') XS"
196Pt,326.34999999999997,23.9284,"(n,n') XS"
196Pt,648.9300000000001,16.7096,"(n,n') XS"
196Pt,103.39,13.4554,"(n,n') XS"
196Pt,552.87,12.8927,"(n,n') XS"
196Pt,409.6,8.55901,"(n,n') XS"
196Pt,1091.3600000000001,8.40961,"(n,n') XS"
196Pt,604.62,7.96244,"(n,n') XS"
196Pt,594.7,7.11176,"(n,n') XS"
196Pt,520.76,6.04386,"(n,n') XS"
196Pt,443.22,3.66097,"(n,n') XS"
196Pt,672.89,3.50042,"(n,n') XS"
196Pt,1005.9,2.79988,"(n,n') XS"
196Pt,1491.66,2.64103,"(n,n') XS"
196Pt,1497.97,2.16035,"(n,n') XS"
196Pt,1802.3,2.12917,"(n,n') XS"
196Pt,758.35,1.68202,"(n,n') XS"
196Pt,1248.81,1.59761,"(n,n') XS"
196Pt,1825.71,1.54174,"(n,n') XS"
196Pt,1677.26,1.52836,"(n,n') XS"
196Pt,416.44,1.35397,"(n,n') XS"
196Pt,937.62,1.35347,"(n,n') XS"
196Pt,1447.0400000000002,1.2615,"(n,n') XS"
196Pt,484.44,1.16412,"(n,n') XS"
196Pt,816.9499999999999,1.06109,"(n,n') XS"
196Pt,659.3599999999999,1.05283,"(n,n') XS"
196Pt,877.79,1.00127,"(n,n') XS"
196Pt,1439.41,0.977059,"(n,n') XS"
196Pt,1321.57,0.917203,"(n,n') XS"
196Pt,868.3,0.872597,"(n,n') XS"
196Pt,307.61,0.849783,"(n,n') XS"
196Pt,346.54,0.769844,"(n,n') XS"
196Pt,432.0,0.731645,"(n,n') XS"
196Pt,176.82999999999998,0.73164,"(n,n') XS"
196Pt,779.63,0.720354,"(n,n') XS"
196Pt,727.63,0.703052,"(n,n') XS"
196Pt,915.8,0.639169,"(n,n') XS"
196Pt,1361.5900000000001,0.630036,"(n,n') XS"
196Pt,1137.02,0.493422,"(n,n') XS"
196Pt,1047.04,0.468682,"(n,n') XS"
196Pt,1853.66,0.431999,"(n,n') XS"
196Pt,1194.65,0.415689,"(n,n') XS"
196Pt,1113.61,0.404704,"(n,n') XS"
196Pt,570.1800000000001,0.395223,"(n,n') XS"
196Pt,1106.4,0.390739,"(n,n') XS"
196Pt,1143.3,0.339592,"(n,n') XS"
197Au,279.0,122.047,"(n,n') XS"
197Au,547.5,59.9674,"(n,n') XS"
197Au,457.7,50.819,"(n,n') XS"
197Au,882.0,43.641,"(n,n') XS"
197Au,502.49999999999994,37.8372,"(n,n') XS"
197Au,538.85,37.2021,"(n,n') XS"
197Au,191.44,15.5719,"(n,n') XS"
197Au,826.0,12.0645,"(n,n') XS"
197Au,230.0,12.0645,"(n,n') XS"
197Au,77.35000000000001,10.3807,"(n,n') XS"
197Au,576.5,9.33168,"(n,n') XS"
197Au,257.90000000000003,8.8565,"(n,n') XS"
197Au,596.0,8.8565,"(n,n') XS"
197Au,304.0,8.52449,"(n,n') XS"
197Au,173.85,8.52449,"(n,n') XS"
197Au,810.9499999999999,7.84755,"(n,n') XS"
197Au,1220.1,7.74113,"(n,n') XS"
197Au,683.5,6.15931,"(n,n') XS"
197Au,710.85,4.00291,"(n,n') XS"
197Au,1120.0,3.75399,"(n,n') XS"
197Au,268.5,3.11852,"(n,n') XS"
197Au,853.85,2.17539,"(n,n') XS"
197Au,984.0,2.17539,"(n,n') XS"
197Au,633.3,1.91317,"(n,n') XS"
197Au,822.5,1.91317,"(n,n') XS"
197Au,201.65,1.83035,"(n,n') XS"
197Au,675.3,1.82779,"(n,n') XS"
197Au,864.5,1.82779,"(n,n') XS"
197Au,936.0,1.74024,"(n,n') XS"
197Au,1217.3,1.61899,"(n,n') XS"
197Au,766.1,1.59602,"(n,n') XS"
197Au,970.85,1.47516,"(n,n') XS"
197Au,1101.0,1.47516,"(n,n') XS"
197Au,1174.85,1.37978,"(n,n') XS"
197Au,1305.0,1.37978,"(n,n') XS"
197Au,308.0,1.21308,"(n,n') XS"
197Au,776.31,1.10137,"(n,n') XS"
197Au,667.2099999999999,1.06179,"(n,n') XS"
197Au,1139.95,1.00386,"(n,n') XS"
197Au,268.78999999999996,0.965644,"(n,n') XS"
197Au,467.90999999999997,0.965373,"(n,n') XS"
197Au,425.15,0.946102,"(n,n') XS"
197Au,1488.0,0.88964,"(n,n') XS"
197Au,1219.2099999999998,0.88964,"(n,n') XS"
197Au,810.76,0.873358,"(n,n') XS"
197Au,881.71,0.822386,"(n,n') XS"
197Au,1820.0,0.812694,"(n,n') XS"
197Au,1551.21,0.812694,"(n,n') XS"
197Au,1045.1,0.766146,"(n,n') XS"
197Au,1073.15,0.764737,"(n,n') XS"
198Hg,411.8,381.116,"(n,n') XS"
198Hg,636.6899999999999,252.354,"(n,n') XS"
198Hg,587.11,153.43,"(n,n') XS"
198Hg,227.5,39.646,"(n,n') XS"
198Hg,767.34,24.4596,"(n,n') XS"
198Hg,675.88,11.4872,"(n,n') XS"
198Hg,226.3,9.04812,"(n,n') XS"
198Hg,786.4100000000001,6.80486,"(n,n') XS"
198Hg,1559.22,4.93981,"(n,n') XS"
198Hg,1200.6399999999999,4.54388,"(n,n') XS"
198Hg,1007.6099999999999,4.37901,"(n,n') XS"
198Hg,1636.8,3.93142,"(n,n') XS"
198Hg,489.59999999999997,3.65895,"(n,n') XS"
198Hg,423.3,3.50415,"(n,n') XS"
198Hg,1489.71,3.34439,"(n,n') XS"
198Hg,881.51,3.32379,"(n,n') XS"
198Hg,1518.2,3.32379,"(n,n') XS"
198Hg,1447.09,2.91602,"(n,n') XS"
198Hg,1899.4,2.82932,"(n,n') XS"
198Hg,274.0,2.53305,"(n,n') XS"
198Hg,375.59999999999997,2.4875,"(n,n') XS"
198Hg,1420.8,2.43326,"(n,n') XS"
198Hg,1553.1999999999998,2.27859,"(n,n') XS"
198Hg,916.51,2.27859,"(n,n') XS"
198Hg,1087.69,2.27504,"(n,n') XS"
198Hg,1435.41,2.19432,"(n,n') XS"
198Hg,1698.0,2.06353,"(n,n') XS"
198Hg,747.21,1.83699,"(n,n') XS"
198Hg,441.90000000000003,1.79263,"(n,n') XS"
198Hg,1136.69,1.39291,"(n,n') XS"
198Hg,1593.55,1.35194,"(n,n') XS"
198Hg,1832.6,1.28953,"(n,n') XS"
198Hg,922.53,1.03739,"(n,n') XS"
198Hg,215.60000000000002,1.02471,"(n,n') XS"
198Hg,2109.7999999999997,0.928474,"(n,n') XS"
198Hg,759.52,0.921592,"(n,n') XS"
198Hg,331.72,0.919575,"(n,n') XS"
198Hg,2053.95,0.780464,"(n,n') XS"
198Hg,1642.15,0.780464,"(n,n') XS"
198Hg,989.72,0.68666,"(n,n') XS"
198Hg,47.7,0.683344,"(n,n') XS"
198Hg,798.72,0.680275,"(n,n') XS"
198Hg,1659.0,0.596315,"(n,n') XS"
198Hg,1858.8899999999999,0.524739,"(n,n') XS"
198Hg,883.3299999999999,0.493955,"(n,n') XS"
198Hg,149.29999999999998,0.490576,"(n,n') XS"
198Hg,370.92,0.481693,"(n,n') XS"
198Hg,1612.44,0.449827,"(n,n') XS"
198Hg,1487.6000000000001,0.424396,"(n,n') XS"
198Hg,1548.49,0.4039,"(n,n') XS"
198Pt,407.22,307.893,"(n,n') XS"
198Pt,577.85,138.957,"(n,n') XS"
198Pt,381.96000000000004,82.9268,"(n,n') XS"
198Pt,367.5,62.692,"(n,n') XS"
198Pt,670.6,21.2404,"(n,n') XS"
198Pt,134.9,20.3603,"(n,n') XS"
198Pt,511.41999999999996,18.8108,"(n,n') XS"
198Pt,374.09999999999997,13.6413,"(n,n') XS"
198Pt,729.1,12.3565,"(n,n') XS"
198Pt,473.28999999999996,9.54163,"(n,n') XS"
198Pt,1140.0,7.95802,"(n,n') XS"
198Pt,73.87,7.81349,"(n,n') XS"
198Pt,657.76,6.08484,"(n,n') XS"
198Pt,1009.8000000000001,4.39223,"(n,n') XS"
198Pt,695.26,4.22417,"(n,n') XS"
198Pt,872.22,4.17485,"(n,n') XS"
198Pt,435.86,3.73839,"(n,n') XS"
198Pt,736.93,3.73839,"(n,n') XS"
198Pt,1229.71,3.55621,"(n,n') XS"
198Pt,1249.46,3.47432,"(n,n') XS"
198Pt,601.1999999999999,3.12943,"(n,n') XS"
198Pt,774.7199999999999,2.38214,"(n,n') XS"
198Pt,1143.17,2.3668,"(n,n') XS"
198Pt,1273.11,2.19654,"(n,n') XS"
198Pt,301.07,2.06929,"(n,n') XS"
198Pt,1484.78,1.86106,"(n,n') XS"
198Pt,1117.28,1.86106,"(n,n') XS"
198Pt,1718.0,1.69028,"(n,n') XS"
198Pt,1310.78,1.69028,"(n,n') XS"
198Pt,1541.78,1.48617,"(n,n') XS"
198Pt,1949.0,1.48617,"(n,n') XS"
198Pt,775.67,1.41996,"(n,n') XS"
198Pt,400.89000000000004,1.39376,"(n,n') XS"
198Pt,1109.78,1.13228,"(n,n') XS"
198Pt,1517.0,1.13228,"(n,n') XS"
198Pt,1279.4399999999998,1.12715,"(n,n') XS"
198Pt,504.71999999999997,0.960082,"(n,n') XS"
198Pt,313.3,0.929398,"(n,n') XS"
198Pt,1827.0,0.853113,"(n,n') XS"
198Pt,1419.78,0.853113,"(n,n') XS"
198Pt,507.29999999999995,0.843765,"(n,n') XS"
198Pt,897.4100000000001,0.513774,"(n,n') XS"
198Pt,1074.01,0.504407,"(n,n') XS"
198Pt,432.32,0.464728,"(n,n') XS"
198Pt,1264.91,0.272303,"(n,n') XS"
198Pt,1461.78,0.202422,"(n,n') XS"
198Pt,1869.0,0.202422,"(n,n') XS"
198Pt,424.12,0.190074,"(n,n') XS"
199Hg,291.4,62.2227,"(n,n') XS"
199Hg,73.4,38.0709,"(n,n') XS"
199Hg,413.84,37.2255,"(n,n') XS"
199Hg,638.0,35.1414,"(n,n') XS"
199Hg,158.38,28.9161,"(n,n') XS"
199Hg,105.52,23.4276,"(n,n') XS"
199Hg,208.2,22.0898,"(n,n') XS"
199Hg,533.32,19.0868,"(n,n') XS"
199Hg,263.49,14.98,"(n,n') XS"
199Hg,458.8,14.98,"(n,n') XS"
199Hg,403.51,14.7032,"(n,n') XS"
199Hg,455.46,12.2758,"(n,n') XS"
199Hg,741.6199999999999,9.6965,"(n,n') XS"
199Hg,247.26000000000002,9.20637,"(n,n') XS"
199Hg,28.0,9.07058,"(n,n') XS"
